shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3980014,33.166754,-117.357085,10014,1.879
3980014,33.166487,-117.356787,10015,1.904
3980014,33.164793,-117.355018,10016,2.060
3980014,33.160905,-117.350949,10017,2.417
3980014,33.160536,-117.350621,10018,2.448
3980014,33.160536,-117.350621,20001,2.448
3980014,33.159162,-117.349401,20002,2.567
3980014,33.158084,-117.348502,20003,2.657
3980014,33.156791,-117.347447,20004,2.765
3980014,33.154352,-117.345433,20005,2.970
3980014,33.150409,-117.342152,20006,3.302
3980014,33.147227,-117.339584,20007,3.567
3980014,33.146561,-117.339046,20008,3.622
3980014,33.145876,-117.338499,20009,3.679
3980014,33.145095,-117.337901,20010,3.743
3980014,33.143917,-117.337096,20011,3.837
3980014,33.143803,-117.337022,20012,3.846
3980014,33.143688,-117.336942,20013,3.855
3980014,33.142042,-117.335962,20014,3.982
3980014,33.134938,-117.332336,20015,4.514
3980014,33.132156,-117.330880,20016,4.724
3980014,33.128328,-117.328880,20017,5.012
3980014,33.124817,-117.327112,20018,5.275
3980014,33.121868,-117.325593,20019,5.496
3980014,33.120899,-117.325101,20020,5.569
3980014,33.117911,-117.323588,20021,5.793
3980014,33.115026,-117.322109,20022,6.009
3980014,33.113020,-117.321121,20023,6.159
3980014,33.110245,-117.319738,20024,6.366
3980014,33.107239,-117.318332,20025,6.589
3980014,33.107239,-117.318332,30001,6.589
3980014,33.104111,-117.316868,30002,6.821
3980014,33.094824,-117.312690,30003,7.505
3980014,33.093036,-117.311829,30004,7.638
3980014,33.091144,-117.311016,30005,7.777
3980014,33.089356,-117.310188,30006,7.909
3980014,33.088049,-117.309695,30007,8.003
3980014,33.083935,-117.308418,30008,8.296
3980014,33.081962,-117.307692,30009,8.439
3980014,33.080188,-117.307201,30010,8.564
3980014,33.074364,-117.305263,30011,8.981
3980014,33.069222,-117.303566,30012,9.349
3980014,33.063976,-117.301838,30013,9.724
3980014,33.062762,-117.301419,30014,9.811
3980014,33.060993,-117.300634,30015,9.941
3980014,33.059877,-117.300020,30016,10.026
3980014,33.058264,-117.298983,30017,10.152
3980014,33.051263,-117.294470,30018,10.701
3980014,33.050486,-117.294069,30019,10.760
3980014,33.049497,-117.293676,30020,10.831
3980014,33.048749,-117.293471,30021,10.884
3980014,33.046290,-117.293077,30022,11.055
3980014,33.046290,-117.293077,40001,11.055
3980014,33.045488,-117.292949,40002,11.111
3980014,33.045068,-117.292889,40003,11.140
3980014,33.037671,-117.291903,40004,11.653
3980014,33.036341,-117.291620,40005,11.746
3980014,33.035379,-117.291308,40006,11.815
3980014,33.034650,-117.291003,40007,11.868
3980014,33.033085,-117.290208,40008,11.986
3980014,33.032157,-117.289707,40009,12.056
3980014,33.027831,-117.287441,40010,12.382
3980014,33.025395,-117.285878,40011,12.573
3980014,33.023025,-117.284304,40012,12.760
3980014,33.020014,-117.282448,40013,12.993
3980014,33.018540,-117.281586,40014,13.107
3980014,33.014456,-117.279283,40015,13.418
3980014,33.013342,-117.278667,40016,13.503
3980014,33.012540,-117.278259,40017,13.563
3980014,33.011064,-117.277678,40018,13.670
3980014,33.008105,-117.276834,40019,13.880
3980014,33.003869,-117.275623,40020,14.180
3980014,33.003493,-117.275515,40021,14.207
3980014,33.001015,-117.274745,40022,14.383
3980014,32.999982,-117.274326,40023,14.459
3980014,32.998952,-117.273854,40024,14.535
3980014,32.997465,-117.273197,40025,14.644
3980014,32.995938,-117.272475,40026,14.757
3980014,32.995302,-117.272206,40027,14.804
3980014,32.994658,-117.271980,40028,14.850
3980014,32.993885,-117.271756,40029,14.905
3980014,32.992218,-117.271354,40030,15.022
3980014,32.992218,-117.271354,50001,15.022
3980014,32.991937,-117.271287,50002,15.042
3980014,32.981560,-117.268795,50003,15.771
3980014,32.979687,-117.268314,50004,15.904
3980014,32.970588,-117.266148,50005,16.543
3980014,32.968383,-117.265610,50006,16.698
3980014,32.967688,-117.265491,50007,16.747
3980014,32.966869,-117.265443,50008,16.803
3980014,32.966069,-117.265505,50009,16.858
3980014,32.965232,-117.265675,50010,16.917
3980014,32.964543,-117.265895,50011,16.966
3980014,32.960942,-117.267324,50012,17.228
3980014,32.960015,-117.267691,50013,17.295
3980014,32.959665,-117.267821,50014,17.320
3980014,32.959291,-117.267875,50015,17.346
3980014,32.958821,-117.267902,50016,17.379
3980014,32.958255,-117.267821,50017,17.418
3980014,32.954687,-117.266919,50018,17.669
3980014,32.953936,-117.266653,50019,17.723
3980014,32.952722,-117.266150,50020,17.812
3980014,32.948967,-117.264633,50021,18.085
3980014,32.947107,-117.263852,50022,18.221
3980014,32.945372,-117.263229,50023,18.346
3980014,32.942909,-117.262552,50024,18.521
3980014,32.940290,-117.261876,50025,18.705
3980014,32.938961,-117.261447,50026,18.800
3980014,32.938351,-117.261101,50027,18.847
3980014,32.937611,-117.260499,50028,18.909
3980014,32.935364,-117.258322,50029,19.109
3980014,32.934216,-117.257201,50030,19.211
3980014,32.933395,-117.256403,50031,19.284
3980014,32.926864,-117.250051,50032,19.866
3980014,32.925729,-117.248953,50033,19.967
3980014,32.924662,-117.247696,50034,20.071
3980014,32.922302,-117.244775,50035,20.306
3980014,32.918016,-117.239418,50036,20.735
3980014,32.917494,-117.238813,50037,20.785
3980014,32.916861,-117.238150,50038,20.844
3980014,32.915851,-117.237236,50039,20.931
3980014,32.910446,-117.232340,50040,21.400
3980014,32.905911,-117.228145,50041,21.796
3980014,32.904937,-117.227202,50042,21.883
3980014,32.902648,-117.225007,50043,22.086
3980014,32.902198,-117.224579,50044,22.126
3980014,32.902198,-117.224579,60001,22.126
3980014,32.902114,-117.224499,60002,22.133
3980014,32.901803,-117.224190,60003,22.161
3980014,32.901538,-117.223929,60004,22.185
3980014,32.901108,-117.223485,60005,22.224
3980014,32.896284,-117.218870,60006,22.651
3980014,32.894017,-117.216685,60007,22.852
3980014,32.891560,-117.214309,60008,23.071
3980014,32.890190,-117.212952,60009,23.194
3980014,32.889561,-117.212258,60010,23.253
3980014,32.887745,-117.209349,60011,23.464
3980014,32.887507,-117.208822,60012,23.498
3980014,32.887383,-117.208446,60013,23.522
3980014,32.887268,-117.208034,60014,23.547
3980014,32.887186,-117.207678,60015,23.569
3980014,32.887124,-117.207231,60016,23.595
3980014,32.887112,-117.206882,60017,23.615
3980014,32.887141,-117.206368,60018,23.645
3980014,32.887326,-117.203487,60019,23.813
3980014,32.887360,-117.203008,60020,23.841
3980014,32.887454,-117.202537,60021,23.869
3980014,32.887572,-117.202235,60022,23.889
3980014,32.887796,-117.201704,60023,23.923
3980014,32.888068,-117.200990,60024,23.969
3980014,32.888221,-117.200337,60025,24.008
3980014,32.888352,-117.199091,60026,24.081
3980014,32.888505,-117.198053,60027,24.142
3980014,32.888628,-117.197487,60028,24.176
3980014,32.888735,-117.197088,60029,24.201
3980014,32.888956,-117.196582,60030,24.234
3980014,32.889104,-117.196281,60031,24.254
3980014,32.889211,-117.195976,60032,24.273
3980014,32.889302,-117.195618,60033,24.295
3980014,32.889335,-117.195286,60034,24.314
3980014,32.889337,-117.195026,60035,24.330
3980014,32.889280,-117.194556,60036,24.357
3980014,32.889186,-117.194193,60037,24.379
3980014,32.888942,-117.193790,60038,24.408
3980014,32.888741,-117.193521,60039,24.429
3980014,32.888252,-117.193141,60040,24.469
3980014,32.887598,-117.192763,60041,24.519
3980014,32.887017,-117.192496,60042,24.562
3980014,32.886672,-117.192258,60043,24.590
3980014,32.886511,-117.192096,60044,24.604
3980014,32.886411,-117.191955,60045,24.615
3980014,32.886229,-117.191621,60046,24.638
3980014,32.886149,-117.191281,60047,24.659
3980014,32.886121,-117.190994,60048,24.676
3980014,32.886170,-117.187122,60049,24.901
3980014,32.886131,-117.186776,60050,24.921
3980014,32.886062,-117.186453,60051,24.940
3980014,32.885928,-117.186086,60052,24.964
3980014,32.885713,-117.185736,60053,24.989
3980014,32.885443,-117.185472,60054,25.013
3980014,32.885208,-117.185258,60055,25.033
3980014,32.885058,-117.185100,60056,25.047
3980014,32.884890,-117.184854,60057,25.066
3980014,32.884725,-117.184546,60058,25.087
3980014,32.884415,-117.183653,60059,25.143
3980014,32.883948,-117.182179,60060,25.234
3980014,32.883901,-117.181830,60061,25.255
3980014,32.883882,-117.181475,60062,25.276
3980014,32.883929,-117.181097,60063,25.298
3980014,32.884094,-117.180637,60064,25.327
3980014,32.884238,-117.180176,60065,25.356
3980014,32.884282,-117.179837,60066,25.376
3980014,32.884255,-117.179427,60067,25.399
3980014,32.884158,-117.179067,60068,25.421
3980014,32.883872,-117.178364,60069,25.467
3980014,32.883432,-117.177349,60070,25.533
3980014,32.883207,-117.176972,60071,25.560
3980014,32.882048,-117.175390,60072,25.682
3980014,32.881794,-117.175124,60073,25.705
3980014,32.881485,-117.174928,60074,25.729
3980014,32.881266,-117.174796,60075,25.746
3980014,32.880981,-117.174711,60076,25.767
3980014,32.880561,-117.174576,60077,25.796
3980014,32.879610,-117.174208,60078,25.865
3980014,32.879256,-117.174152,60079,25.890
3980014,32.878940,-117.174149,60080,25.912
3980014,32.877935,-117.174350,60081,25.982
3980014,32.875684,-117.174835,60082,26.140
3980014,32.874893,-117.175103,60083,26.196
3980014,32.874054,-117.175541,60084,26.260
3980014,32.873508,-117.175831,60085,26.301
3980014,32.872922,-117.176216,60086,26.347
3980014,32.872344,-117.176679,60087,26.395
3980014,32.871953,-117.177150,60088,26.433
3980014,32.871514,-117.177794,60089,26.482
3980014,32.868993,-117.182591,60090,26.810
3980014,32.868327,-117.183805,60091,26.894
3980014,32.867234,-117.185532,60092,27.020
3980014,32.865331,-117.188554,60093,27.239
3980014,32.864522,-117.189757,60094,27.329
3980014,32.864455,-117.189864,60095,27.336
3980014,32.864391,-117.189961,60096,27.344
3980014,32.863889,-117.190923,60097,27.409
3980014,32.863519,-117.191902,60098,27.472
3980014,32.863327,-117.192584,60099,27.514
3980014,32.862885,-117.194638,60100,27.637
3980014,32.862563,-117.196194,60101,27.730
3980014,32.862424,-117.197362,60102,27.799
3980014,32.862411,-117.198436,60103,27.861
3980014,32.862564,-117.199949,60104,27.950
3980014,32.863152,-117.204241,60105,28.203
3980014,32.863217,-117.205030,60106,28.249
3980014,32.863126,-117.206514,60107,28.335
3980014,32.862897,-117.207713,60108,28.407
3980014,32.862539,-117.208859,60109,28.478
3980014,32.861403,-117.211501,60110,28.650
3980014,32.861078,-117.212262,60111,28.700
3980014,32.858059,-117.219430,60112,29.166
3980014,32.855955,-117.224490,60113,29.494
3980014,32.854134,-117.228882,60114,29.779
3980014,32.853690,-117.229763,60115,29.838
3980014,32.853272,-117.230445,60116,29.887
3980014,32.852653,-117.231252,60117,29.951
3980014,32.851954,-117.231964,60118,30.014
3980014,32.851254,-117.232539,60119,30.073
3980014,32.849917,-117.233449,60120,30.179
3980014,32.849154,-117.233935,60121,30.239
3980014,32.849102,-117.233967,60122,30.243
3980014,32.848406,-117.234406,60123,30.297
3980014,32.847635,-117.234853,60124,30.356
3980014,32.847100,-117.235107,60125,30.396
3980014,32.846491,-117.235325,60126,30.440
3980014,32.845816,-117.235520,60127,30.488
3980014,32.845197,-117.235617,60128,30.531
3980014,32.844245,-117.235668,60129,30.596
3980014,32.843413,-117.235649,60130,30.654
3980014,32.842595,-117.235532,60131,30.711
3980014,32.841846,-117.235351,60132,30.763
3980014,32.841090,-117.235060,60133,30.818
3980014,32.840315,-117.234686,60134,30.876
3980014,32.839538,-117.234235,60135,30.935
3980014,32.838944,-117.233834,60136,30.982
3980014,32.838409,-117.233415,60137,31.027
3980014,32.837824,-117.233079,60138,31.071
3980014,32.837147,-117.232834,60139,31.120
3980014,32.833774,-117.231843,60140,31.360
3980014,32.833538,-117.231726,60141,31.377
3980014,32.833178,-117.231475,60142,31.406
3980014,32.831890,-117.230624,60143,31.508
3980014,32.831561,-117.230473,60144,31.532
3980014,32.831207,-117.230385,60145,31.557
3980014,32.830900,-117.230352,60146,31.578
3980014,32.830517,-117.230400,60147,31.605
3980014,32.829092,-117.230622,60148,31.704
3980014,32.828349,-117.230724,60149,31.755
3980014,32.827950,-117.230736,60150,31.783
3980014,32.827563,-117.230738,60151,31.810
3980014,32.827140,-117.230698,60152,31.839
3980014,32.826434,-117.230579,60153,31.888
3980014,32.825549,-117.230325,60154,31.951
3980014,32.824981,-117.230117,60155,31.992
3980014,32.824445,-117.229841,60156,32.032
3980014,32.823977,-117.229539,60157,32.069
3980014,32.823469,-117.229176,60158,32.110
3980014,32.822904,-117.228671,60159,32.158
3980014,32.822301,-117.228027,60160,32.214
3980014,32.818694,-117.224074,60161,32.553
3980014,32.817023,-117.222223,60162,32.711
3980014,32.815192,-117.220220,60163,32.882
3980014,32.813914,-117.218846,60164,33.001
3980014,32.813360,-117.218312,60165,33.050
3980014,32.813008,-117.218012,60166,33.080
3980014,32.811980,-117.217321,60167,33.162
3980014,32.811117,-117.216905,60168,33.226
3980014,32.809388,-117.216274,60169,33.351
3980014,32.808889,-117.216057,60170,33.387
3980014,32.808011,-117.215595,60171,33.454
3980014,32.806952,-117.214926,60172,33.536
3980014,32.806088,-117.214402,60173,33.603
3980014,32.797179,-117.208915,60174,34.295
3980014,32.796349,-117.208451,60175,34.358
3980014,32.795147,-117.207888,60176,34.447
3980014,32.793052,-117.206960,60177,34.602
3980014,32.792372,-117.206715,60178,34.651
3980014,32.791823,-117.206569,60179,34.689
3980014,32.791209,-117.206423,60180,34.733
3980014,32.790509,-117.206314,60181,34.781
3980014,32.789572,-117.206265,60182,34.846
3980014,32.788783,-117.206296,60183,34.900
3980014,32.787790,-117.206431,60184,34.969
3980014,32.784889,-117.206940,60185,35.171
3980014,32.784159,-117.207075,60186,35.222
3980014,32.780579,-117.207697,60187,35.471
3980014,32.778713,-117.207976,60188,35.601
3980014,32.778040,-117.207981,60189,35.647
3980014,32.777342,-117.207905,60190,35.696
3980014,32.776681,-117.207762,60191,35.742
3980014,32.776215,-117.207620,60192,35.775
3980014,32.773170,-117.206464,60193,35.996
3980014,32.770514,-117.205479,60194,36.187
3980014,32.767499,-117.204383,60195,36.405
3980014,32.764148,-117.203110,60196,36.647
3980014,32.757208,-117.200550,60197,37.148
3980014,32.756532,-117.200276,60198,37.197
3980014,32.754972,-117.199735,60199,37.309
3980014,32.754687,-117.199615,60200,37.330
3980014,32.754240,-117.199428,60201,37.363
3980014,32.753610,-117.199184,60202,37.409
3980014,32.753474,-117.199126,60203,37.419
3980014,32.753474,-117.199126,70001,37.419
3980014,32.752563,-117.198740,70002,37.485
3980014,32.752046,-117.198442,70003,37.525
3980014,32.751511,-117.198026,70004,37.569
3980014,32.750877,-117.197463,70005,37.624
3980014,32.750006,-117.196732,70006,37.697
3980014,32.749114,-117.195929,70007,37.774
3980014,32.747333,-117.194417,70008,37.925
3980014,32.746660,-117.193694,70009,37.988
3980014,32.746287,-117.193222,70010,38.026
3980014,32.746031,-117.192864,70011,38.053
3980014,32.745603,-117.192115,70012,38.106
3980014,32.740647,-117.182738,70013,38.750
3980014,32.739643,-117.180962,70014,38.874
3980014,32.738852,-117.179812,70015,38.961
3980014,32.738545,-117.179428,70016,38.991
3980014,32.737467,-117.178360,70017,39.088
3980014,32.736323,-117.177375,70018,39.186
3980014,32.732973,-117.174413,70019,39.474
3980014,32.732713,-117.174212,70020,39.495
3980014,32.732357,-117.173978,70021,39.523
3980014,32.731689,-117.173639,70022,39.574
3980014,32.728139,-117.172060,70023,39.835
3980014,32.726934,-117.171547,70024,39.923
3980014,32.726271,-117.171241,70025,39.972
3980014,32.724799,-117.170640,70026,40.079
3980014,32.723999,-117.170365,70027,40.137
3980014,32.723524,-117.170243,70028,40.170
3980014,32.722297,-117.170071,70029,40.256
3980014,32.721896,-117.170041,70030,40.283
3980014,32.719848,-117.170042,70031,40.424
3980014,32.716895,-117.170101,70032,40.628
3980016,32.718870,-117.170062,10001,0.000
3980016,32.719848,-117.170042,10002,0.067
3980016,32.721896,-117.170041,10003,0.209
3980016,32.722297,-117.170071,10004,0.236
3980016,32.723524,-117.170243,10005,0.321
3980016,32.723999,-117.170365,10006,0.355
3980016,32.724799,-117.170640,10007,0.412
3980016,32.726271,-117.171241,10008,0.520
3980016,32.726934,-117.171547,10009,0.569
3980016,32.728139,-117.172060,10010,0.657
3980016,32.731689,-117.173639,10011,0.918
3980016,32.732357,-117.173978,10012,0.968
3980016,32.732713,-117.174212,10013,0.996
3980016,32.732973,-117.174413,10014,1.018
3980016,32.736323,-117.177375,10015,1.306
3980016,32.737467,-117.178360,10016,1.403
3980016,32.738545,-117.179428,10017,1.500
3980016,32.738852,-117.179812,10018,1.531
3980016,32.739643,-117.180962,10019,1.617
3980016,32.740647,-117.182738,10020,1.742
3980016,32.745603,-117.192115,10021,2.386
3980016,32.746031,-117.192864,10022,2.439
3980016,32.746287,-117.193222,10023,2.466
3980016,32.746660,-117.193694,10024,2.504
3980016,32.747333,-117.194417,10025,2.566
3980016,32.749114,-117.195929,10026,2.717
3980016,32.750006,-117.196732,10027,2.795
3980016,32.750877,-117.197463,10028,2.868
3980016,32.751511,-117.198026,10029,2.923
3980016,32.752046,-117.198442,10030,2.967
3980016,32.752563,-117.198740,10031,3.007
3980016,32.753610,-117.199184,10032,3.083
3980016,32.754240,-117.199428,10033,3.129
3980016,32.754687,-117.199615,10034,3.161
3980016,32.754972,-117.199735,10035,3.182
3980016,32.755257,-117.199834,10036,3.203
3980016,32.755257,-117.199834,20001,3.203
3980016,32.756532,-117.200276,20002,3.294
3980016,32.757208,-117.200550,20003,3.344
3980016,32.764148,-117.203110,20004,3.845
3980016,32.767499,-117.204383,20005,4.087
3980016,32.770514,-117.205479,20006,4.304
3980016,32.773170,-117.206464,20007,4.496
3980016,32.776215,-117.207620,20008,4.717
3980016,32.776681,-117.207762,20009,4.750
3980016,32.777342,-117.207905,20010,4.796
3980016,32.778040,-117.207981,20011,4.844
3980016,32.778713,-117.207976,20012,4.891
3980016,32.780579,-117.207697,20013,5.020
3980016,32.784159,-117.207075,20014,5.270
3980016,32.784889,-117.206940,20015,5.321
3980016,32.787790,-117.206431,20016,5.523
3980016,32.788783,-117.206296,20017,5.592
3980016,32.789572,-117.206265,20018,5.646
3980016,32.790509,-117.206314,20019,5.711
3980016,32.791209,-117.206423,20020,5.759
3980016,32.791823,-117.206569,20021,5.802
3980016,32.792372,-117.206715,20022,5.841
3980016,32.793052,-117.206960,20023,5.890
3980016,32.795147,-117.207888,20024,6.044
3980016,32.796349,-117.208451,20025,6.133
3980016,32.797179,-117.208915,20026,6.197
3980016,32.806088,-117.214402,20027,6.889
3980016,32.806952,-117.214926,20028,6.956
3980016,32.808011,-117.215595,20029,7.038
3980016,32.808889,-117.216057,20030,7.104
3980016,32.809388,-117.216274,20031,7.141
3980016,32.811117,-117.216905,20032,7.266
3980016,32.811980,-117.217321,20033,7.330
3980016,32.813008,-117.218012,20034,7.411
3980016,32.813360,-117.218312,20035,7.441
3980016,32.813914,-117.218846,20036,7.490
3980016,32.815192,-117.220220,20037,7.609
3980016,32.817023,-117.222223,20038,7.781
3980016,32.818694,-117.224074,20039,7.939
3980016,32.822301,-117.228027,20040,8.278
3980016,32.822904,-117.228671,20041,8.333
3980016,32.823469,-117.229176,20042,8.382
3980016,32.823977,-117.229539,20043,8.423
3980016,32.824445,-117.229841,20044,8.460
3980016,32.824981,-117.230117,20045,8.500
3980016,32.825549,-117.230325,20046,8.541
3980016,32.826434,-117.230579,20047,8.604
3980016,32.827140,-117.230698,20048,8.653
3980016,32.827563,-117.230738,20049,8.682
3980016,32.827950,-117.230736,20050,8.709
3980016,32.828349,-117.230724,20051,8.736
3980016,32.829092,-117.230622,20052,8.788
3980016,32.830517,-117.230400,20053,8.887
3980016,32.830900,-117.230352,20054,8.914
3980016,32.831207,-117.230385,20055,8.935
3980016,32.831561,-117.230473,20056,8.960
3980016,32.831890,-117.230624,20057,8.984
3980016,32.833178,-117.231475,20058,9.086
3980016,32.833538,-117.231726,20059,9.114
3980016,32.833774,-117.231843,20060,9.132
3980016,32.837147,-117.232834,20061,9.372
3980016,32.837824,-117.233079,20062,9.420
3980016,32.838409,-117.233415,20063,9.465
3980016,32.838944,-117.233834,20064,9.509
3980016,32.839538,-117.234235,20065,9.556
3980016,32.840315,-117.234686,20066,9.616
3980016,32.841090,-117.235060,20067,9.674
3980016,32.841846,-117.235351,20068,9.729
3980016,32.842595,-117.235532,20069,9.781
3980016,32.843413,-117.235649,20070,9.838
3980016,32.844245,-117.235668,20071,9.895
3980016,32.845197,-117.235617,20072,9.961
3980016,32.845816,-117.235520,20073,10.004
3980016,32.846491,-117.235325,20074,10.052
3980016,32.847100,-117.235107,20075,10.096
3980016,32.847635,-117.234853,20076,10.135
3980016,32.848406,-117.234406,20077,10.195
3980016,32.849102,-117.233967,20078,10.249
3980016,32.849154,-117.233935,20079,10.253
3980016,32.849917,-117.233449,20080,10.313
3980016,32.851254,-117.232539,20081,10.419
3980016,32.851954,-117.231964,20082,10.478
3980016,32.852653,-117.231252,20083,10.541
3980016,32.853272,-117.230445,20084,10.605
3980016,32.853690,-117.229763,20085,10.654
3980016,32.854134,-117.228882,20086,10.713
3980016,32.855955,-117.224490,20087,10.998
3980016,32.858059,-117.219430,20088,11.326
3980016,32.861078,-117.212262,20089,11.792
3980016,32.861403,-117.211501,20090,11.841
3980016,32.862539,-117.208859,20091,12.014
3980016,32.862897,-117.207713,20092,12.085
3980016,32.863126,-117.206514,20093,12.157
3980016,32.863217,-117.205030,20094,12.243
3980016,32.863152,-117.204241,20095,12.289
3980016,32.862564,-117.199949,20096,12.542
3980016,32.862411,-117.198436,20097,12.631
3980016,32.862424,-117.197362,20098,12.693
3980016,32.862563,-117.196194,20099,12.762
3980016,32.862885,-117.194638,20100,12.855
3980016,32.863327,-117.192584,20101,12.978
3980016,32.863519,-117.191902,20102,13.020
3980016,32.863889,-117.190923,20103,13.082
3980016,32.864391,-117.189961,20104,13.148
3980016,32.864455,-117.189864,20105,13.155
3980016,32.864522,-117.189757,20106,13.163
3980016,32.865331,-117.188554,20107,13.253
3980016,32.867234,-117.185532,20108,13.472
3980016,32.868327,-117.183805,20109,13.597
3980016,32.868993,-117.182591,20110,13.682
3980016,32.871514,-117.177794,20111,14.010
3980016,32.871953,-117.177150,20112,14.058
3980016,32.872344,-117.176679,20113,14.097
3980016,32.872922,-117.176216,20114,14.145
3980016,32.873508,-117.175831,20115,14.191
3980016,32.874054,-117.175541,20116,14.232
3980016,32.874893,-117.175103,20117,14.295
3980016,32.875684,-117.174835,20118,14.352
3980016,32.877935,-117.174350,20119,14.510
3980016,32.878940,-117.174149,20120,14.580
3980016,32.879256,-117.174152,20121,14.602
3980016,32.879610,-117.174208,20122,14.626
3980016,32.880561,-117.174576,20123,14.695
3980016,32.880981,-117.174711,20124,14.725
3980016,32.881266,-117.174796,20125,14.746
3980016,32.881485,-117.174928,20126,14.762
3980016,32.881794,-117.175124,20127,14.787
3980016,32.882048,-117.175390,20128,14.810
3980016,32.883207,-117.176972,20129,14.932
3980016,32.883432,-117.177349,20130,14.959
3980016,32.883872,-117.178364,20131,15.025
3980016,32.884158,-117.179067,20132,15.070
3980016,32.884255,-117.179427,20133,15.092
3980016,32.884282,-117.179837,20134,15.116
3980016,32.884238,-117.180176,20135,15.136
3980016,32.884094,-117.180637,20136,15.165
3980016,32.883929,-117.181097,20137,15.194
3980016,32.883882,-117.181475,20138,15.216
3980016,32.883901,-117.181830,20139,15.237
3980016,32.883948,-117.182179,20140,15.257
3980016,32.884415,-117.183653,20141,15.349
3980016,32.884725,-117.184546,20142,15.405
3980016,32.884890,-117.184854,20143,15.426
3980016,32.885058,-117.185100,20144,15.445
3980016,32.885208,-117.185258,20145,15.458
3980016,32.885443,-117.185472,20146,15.479
3980016,32.885713,-117.185736,20147,15.503
3980016,32.885928,-117.186086,20148,15.528
3980016,32.886062,-117.186453,20149,15.551
3980016,32.886131,-117.186776,20150,15.571
3980016,32.886170,-117.187122,20151,15.591
3980016,32.886121,-117.190994,20152,15.816
3980016,32.886149,-117.191281,20153,15.833
3980016,32.886229,-117.191621,20154,15.854
3980016,32.886411,-117.191955,20155,15.877
3980016,32.886511,-117.192096,20156,15.887
3980016,32.886672,-117.192258,20157,15.902
3980016,32.887017,-117.192496,20158,15.929
3980016,32.887598,-117.192763,20159,15.972
3980016,32.888252,-117.193141,20160,16.022
3980016,32.888741,-117.193521,20161,16.063
3980016,32.888942,-117.193790,20162,16.084
3980016,32.889186,-117.194193,20163,16.113
3980016,32.889280,-117.194556,20164,16.135
3980016,32.889337,-117.195026,20165,16.162
3980016,32.889335,-117.195286,20166,16.177
3980016,32.889302,-117.195618,20167,16.197
3980016,32.889211,-117.195976,20168,16.218
3980016,32.889104,-117.196281,20169,16.238
3980016,32.888956,-117.196582,20170,16.258
3980016,32.888735,-117.197088,20171,16.291
3980016,32.888628,-117.197487,20172,16.315
3980016,32.888505,-117.198053,20173,16.349
3980016,32.888352,-117.199091,20174,16.411
3980016,32.888221,-117.200337,20175,16.484
3980016,32.888068,-117.200990,20176,16.523
3980016,32.887796,-117.201704,20177,16.569
3980016,32.887572,-117.202235,20178,16.603
3980016,32.887454,-117.202537,20179,16.622
3980016,32.887360,-117.203008,20180,16.651
3980016,32.887326,-117.203487,20181,16.679
3980016,32.887141,-117.206368,20182,16.847
3980016,32.887112,-117.206882,20183,16.877
3980016,32.887124,-117.207231,20184,16.897
3980016,32.887186,-117.207678,20185,16.923
3980016,32.887268,-117.208034,20186,16.945
3980016,32.887383,-117.208446,20187,16.970
3980016,32.887507,-117.208822,20188,16.993
3980016,32.887745,-117.209349,20189,17.028
3980016,32.889561,-117.212258,20190,17.238
3980016,32.890190,-117.212952,20191,17.298
3980016,32.891560,-117.214309,20192,17.421
3980016,32.894017,-117.216685,20193,17.639
3980016,32.896284,-117.218870,20194,17.841
3980016,32.901108,-117.223485,20195,18.268
3980016,32.901538,-117.223929,20196,18.307
3980016,32.901803,-117.224190,20197,18.331
3980016,32.902114,-117.224499,20198,18.359
3980016,32.902648,-117.225007,20199,18.406
3980016,32.903360,-117.225690,20200,18.469
3980016,32.903360,-117.225690,30001,18.469
3980016,32.904937,-117.227202,30002,18.609
3980016,32.905911,-117.228145,30003,18.696
3980016,32.910446,-117.232340,30004,19.092
3980016,32.915851,-117.237236,30005,19.561
3980016,32.916861,-117.238150,30006,19.648
3980016,32.917494,-117.238813,30007,19.706
3980016,32.918016,-117.239418,30008,19.757
3980016,32.922302,-117.244775,30009,20.186
3980016,32.924662,-117.247696,30010,20.421
3980016,32.925729,-117.248953,30011,20.525
3980016,32.926864,-117.250051,30012,20.626
3980016,32.933395,-117.256403,30013,21.208
3980016,32.934216,-117.257201,30014,21.281
3980016,32.935364,-117.258322,30015,21.383
3980016,32.937611,-117.260499,30016,21.583
3980016,32.938351,-117.261101,30017,21.645
3980016,32.938961,-117.261447,30018,21.692
3980016,32.940290,-117.261876,30019,21.787
3980016,32.942909,-117.262552,30020,21.971
3980016,32.945372,-117.263229,30021,22.145
3980016,32.947107,-117.263852,30022,22.270
3980016,32.948967,-117.264633,30023,22.406
3980016,32.952722,-117.266150,30024,22.680
3980016,32.953936,-117.266653,30025,22.768
3980016,32.954687,-117.266919,30026,22.822
3980016,32.958255,-117.267821,30027,23.074
3980016,32.958821,-117.267902,30028,23.113
3980016,32.959291,-117.267875,30029,23.145
3980016,32.959665,-117.267821,30030,23.171
3980016,32.960015,-117.267691,30031,23.197
3980016,32.960942,-117.267324,30032,23.264
3980016,32.964543,-117.265895,30033,23.526
3980016,32.965232,-117.265675,30034,23.575
3980016,32.966069,-117.265505,30035,23.633
3980016,32.966869,-117.265443,30036,23.689
3980016,32.967688,-117.265491,30037,23.745
